comments,description,duration,event,film_date,languages,main_speaker,published_date,ratings,tags,title,views
57,"At the Harbour School in Hong Kong, TED Senior Fellow Cesar Harada teaches citizen science and invention to the next generation of environmentalists. He's moved his classroom into an industrial mega-space where imaginative kids work with wood, metal, chemistry, biology, optics and, occasionally, power tools to create solutions to the threats facing the world's oceans. There, he instills a universal lesson that his own parents taught him at a young age: ""You can make a mess, but you have to clean up after yourself.""",588,TED Fellows Retreat 2015,1440547200,35,Cesar Harada,1445959451,"[{'id': 8, 'name': 'Informative', 'count': 217}, {'id': 22, 'name': 'Fascinating', 'count': 175}, {'id': 24, 'name': 'Persuasive', 'count': 81}, {'id': 3, 'name': 'Courageous', 'count': 64}, {'id': 10, 'name': 'Inspiring', 'count': 421}, {'id': 9, 'name': 'Ingenious', 'count': 116}, {'id': 7, 'name': 'Funny', 'count': 36}, {'id': 1, 'name': 'Beautiful', 'count': 73}, {'id': 25, 'name': 'OK', 'count': 44}, {'id': 23, 'name': 'Jaw-dropping', 'count': 22}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]","['TED Fellows', 'collaboration', 'design', 'education', 'environment', 'global issues', 'green', 'innovation', 'invention', 'oceans', 'water']",How I teach kids to love science,1625784
37,"Artist and TED Fellow Christine Sun Kim was born deaf, and she was taught to believe that sound wasn't a part of her life, that it was a hearing person's thing. Through her art, she discovered similarities between American Sign Language and music, and she realized that sound doesn't have to be known solely through the ears -- it can be felt, seen and experienced as an idea. In this endearing talk, she invites us to open our eyes and ears and participate in the rich treasure of visual language.",917,TED Fellows Retreat 2015,1440720000,28,Christine Sun Kim,1446046304,"[{'id': 1, 'name': 'Beautiful', 'count': 383}, {'id': 10, 'name': 'Inspiring', 'count': 344}, {'id': 7, 'name': 'Funny', 'count': 84}, {'id': 25, 'name': 'OK', 'count': 17}, {'id': 8, 'name': 'Informative', 'count': 183}, {'id': 22, 'name': 'Fascinating', 'count': 207}, {'id': 3, 'name': 'Courageous', 'count': 69}, {'id': 24, 'name': 'Persuasive', 'count': 28}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 9, 'name': 'Ingenious', 'count': 37}, {'id': 23, 'name': 'Jaw-dropping', 'count': 21}, {'id': 11, 'name': 'Longwinded', 'count': 6}, {'id': 21, 'name': 'Unconvincing', 'count': 0}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]","['TED Fellows', 'art', 'communication', 'composing', 'language', 'music', 'sound']",The enchanting music of sign language,1242903
30,"In 2013, the world learned that the NSA and its UK equivalent, GCHQ, routinely spied on the German government. Amid the outrage, artists Mathias Jud and Christoph Wachter thought: Well, if they're listening ... let's talk to them. With antennas mounted on the roof of the Swiss Embassy in Berlin's government district, they set up an open network that let the world send messages to US and UK spies listening nearby. It's one of three bold, often funny, and frankly subversive works detailed in this talk, which highlights the world's growing discontent with surveillance and closed networks.",776,TEDGlobal>London,1443484800,23,Mathias Jud,1446130361,"[{'id': 7, 'name': 'Funny', 'count': 62}, {'id': 9, 'name': 'Ingenious', 'count': 61}, {'id': 8, 'name': 'Informative', 'count': 100}, {'id': 3, 'name': 'Courageous', 'count': 84}, {'id': 10, 'name': 'Inspiring', 'count': 114}, {'id': 22, 'name': 'Fascinating', 'count': 42}, {'id': 1, 'name': 'Beautiful', 'count': 15}, {'id': 24, 'name': 'Persuasive', 'count': 28}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 12}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 23, 'name': 'Jaw-dropping', 'count': 5}, {'id': 21, 'name': 'Unconvincing', 'count': 16}, {'id': 25, 'name': 'OK', 'count': 35}]","['Europe', 'Internet', 'Surveillance', 'art', 'communication', 'democracy', 'government', 'intelligence', 'politics', 'security', 'technology', 'telecom']",Art that lets you talk back to NSA spies,958480
129,"You're not at your best when you're stressed. In fact, your brain has evolved over millennia to release cortisol in stressful situations, inhibiting rational, logical thinking but potentially helping you survive, say, being attacked by a lion. Neuroscientist Daniel Levitin thinks there's a way to avoid making critical mistakes in stressful situations, when your thinking becomes clouded -- the pre-mortem. ""We all are going to fail now and then,"" he says. ""The idea is to think ahead to what those failures might be.""",740,TEDGlobal>London,1443484800,38,Daniel Levitin,1446219256,"[{'id': 1, 'name': 'Beautiful', 'count': 341}, {'id': 11, 'name': 'Longwinded', 'count': 100}, {'id': 25, 'name': 'OK', 'count': 479}, {'id': 8, 'name': 'Informative', 'count': 1175}, {'id': 24, 'name': 'Persuasive', 'count': 359}, {'id': 22, 'name': 'Fascinating', 'count': 290}, {'id': 10, 'name': 'Inspiring', 'count': 365}, {'id': 21, 'name': 'Unconvincing', 'count': 194}, {'id': 7, 'name': 'Funny', 'count': 115}, {'id': 26, 'name': 'Obnoxious', 'count': 34}, {'id': 9, 'name': 'Ingenious', 'count': 109}, {'id': 2, 'name': 'Confusing', 'count': 76}, {'id': 3, 'name': 'Courageous', 'count': 64}, {'id': 23, 'name': 'Jaw-dropping', 'count': 40}]","['brain', 'cognitive science', 'health', 'medicine', 'memory', 'mental health', 'neuroscience']",How to stay calm when you know you'll be stressed,9163813
32,"When a young woman texted DoSomething.org with a heartbreaking cry for help, the organization responded by opening a nationwide Crisis Text Line for people in pain. Nearly 10 million text messages later, the organization is using the privacy and power of text messaging to help people handle addiction, suicidal thoughts, eating disorders, sexual abuse and more. But there's an even bigger win: The anonymous data collected by text is teaching us when crises are most likely to happen -- and helping schools and law enforcement to prepare for them.",579,TEDWomen 2015,1432684800,27,Nancy Lublin,1446485265,"[{'id': 1, 'name': 'Beautiful', 'count': 188}, {'id': 7, 'name': 'Funny', 'count': 41}, {'id': 10, 'name': 'Inspiring', 'count': 411}, {'id': 22, 'name': 'Fascinating', 'count': 88}, {'id': 26, 'name': 'Obnoxious', 'count': 15}, {'id': 3, 'name': 'Courageous', 'count': 122}, {'id': 8, 'name': 'Informative', 'count': 153}, {'id': 9, 'name': 'Ingenious', 'count': 71}, {'id': 23, 'name': 'Jaw-dropping', 'count': 62}, {'id': 24, 'name': 'Persuasive', 'count': 40}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 21, 'name': 'Unconvincing', 'count': 5}, {'id': 2, 'name': 'Confusing', 'count': 0}, {'id': 11, 'name': 'Longwinded', 'count': 0}]","['activism', 'big problems', 'communication', 'data', 'pain', 'policy', 'society', 'technology', 'youth']",How data from a crisis text line is saving lives,780116
70,"Aboard an overloaded ship carrying more than 500 refugees, a young woman becomes an unlikely hero. This single, powerful story, told by Melissa Fleming of the UN's refugee agency, gives a human face to the sheer numbers of human beings trying to escape to better lives ... as the refugee ships keep coming ...",1155,TEDxThessaloniki,1432339200,31,Melissa Fleming,1446567911,"[{'id': 1, 'name': 'Beautiful', 'count': 377}, {'id': 21, 'name': 'Unconvincing', 'count': 20}, {'id': 24, 'name': 'Persuasive', 'count': 166}, {'id': 8, 'name': 'Informative', 'count': 160}, {'id': 10, 'name': 'Inspiring', 'count': 481}, {'id': 3, 'name': 'Courageous', 'count': 220}, {'id': 25, 'name': 'OK', 'count': 28}, {'id': 26, 'name': 'Obnoxious', 'count': 13}, {'id': 11, 'name': 'Longwinded', 'count': 17}, {'id': 22, 'name': 'Fascinating', 'count': 64}, {'id': 23, 'name': 'Jaw-dropping', 'count': 67}, {'id': 7, 'name': 'Funny', 'count': 19}, {'id': 9, 'name': 'Ingenious', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 10}]","['Middle East', 'Syria', 'TEDx', 'global issues', 'government', 'humanity', 'immigration', 'policy', 'poverty', 'social change', 'society', 'trafficking', 'war']",A boat carrying 500 refugees sunk at sea. The story of two survivors,1502400
56,"Although the tapir is one of the world's largest land mammals, the lives of these solitary, nocturnal creatures have remained a mystery. Known as ""the living fossil,"" the very same tapir that roams the forests and grasslands of South America today arrived on the evolutionary scene more than 5 million years ago. But threats from poachers, deforestation and pollution, especially in quickly industrializing Brazil, threaten this longevity. In this insightful talk, conservation biologist, tapir expert and TED Fellow Patrícia Medici shares her work with these amazing animals and challenges us with a question: Do we want to be responsible for their extinction?",692,TED Fellows 2015,1440547200,28,Patrícia Medici,1446657099,"[{'id': 3, 'name': 'Courageous', 'count': 128}, {'id': 10, 'name': 'Inspiring', 'count': 248}, {'id': 22, 'name': 'Fascinating', 'count': 154}, {'id': 8, 'name': 'Informative', 'count': 239}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 25, 'name': 'OK', 'count': 59}, {'id': 1, 'name': 'Beautiful', 'count': 171}, {'id': 21, 'name': 'Unconvincing', 'count': 961}, {'id': 24, 'name': 'Persuasive', 'count': 93}, {'id': 23, 'name': 'Jaw-dropping', 'count': 8}, {'id': 7, 'name': 'Funny', 'count': 23}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 9, 'name': 'Ingenious', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 10}]","['Brazil', 'TED Fellows', 'animals', 'biodiversity', 'biology', 'environment']",The coolest animal you know nothing about ... and how we can save it,1296514
102,"What if we could use existing technologies to provide Internet access to the more than 4 billion people living in places where the infrastructure can't support it? Using off-the-shelf LEDs and solar cells, Harald Haas and his team have pioneered a new technology that transmits data using light, and it may just be the key to bridging the digital divide. Take a look at what the future of the Internet could look like.",444,TEDGlobal>London,1443484800,33,Harald Haas,1446744178,"[{'id': 8, 'name': 'Informative', 'count': 557}, {'id': 10, 'name': 'Inspiring', 'count': 275}, {'id': 23, 'name': 'Jaw-dropping', 'count': 182}, {'id': 9, 'name': 'Ingenious', 'count': 323}, {'id': 22, 'name': 'Fascinating', 'count': 369}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 1, 'name': 'Beautiful', 'count': 39}, {'id': 24, 'name': 'Persuasive', 'count': 35}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 42}, {'id': 25, 'name': 'OK', 'count': 66}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 3, 'name': 'Courageous', 'count': 13}, {'id': 7, 'name': 'Funny', 'count': 13}]","['Internet', 'communication', 'demo', 'design', 'infrastructure', 'innovation', 'invention', 'solar energy', 'web']",Forget Wi-Fi. Meet the new Li-Fi Internet,1879260
44,"A genre unto herself, Kaki King fuses the ancient tradition of working with one's hands with digital technology, projection-mapping imagery onto her guitar in her groundbreaking multimedia work ""The Neck Is a Bridge to the Body."" Using her guitar's neck like a keyboard, she plays an intricate melody as she takes the audience on a musical journey of light and sound. She calls it ""guitar as paintbrush.""",691,TEDWomen 2015,1432684800,35,Kaki King,1446824200,"[{'id': 10, 'name': 'Inspiring', 'count': 143}, {'id': 22, 'name': 'Fascinating', 'count': 147}, {'id': 1, 'name': 'Beautiful', 'count': 317}, {'id': 9, 'name': 'Ingenious', 'count': 64}, {'id': 25, 'name': 'OK', 'count': 81}, {'id': 26, 'name': 'Obnoxious', 'count': 13}, {'id': 23, 'name': 'Jaw-dropping', 'count': 44}, {'id': 21, 'name': 'Unconvincing', 'count': 36}, {'id': 11, 'name': 'Longwinded', 'count': 16}, {'id': 3, 'name': 'Courageous', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 9}, {'id': 8, 'name': 'Informative', 'count': 9}, {'id': 7, 'name': 'Funny', 'count': 16}, {'id': 24, 'name': 'Persuasive', 'count': 3}]","['art', 'creativity', 'guitar', 'innovation', 'live music', 'music', 'performance']",A musical escape into a world of light and color,1365169
50,"As a gay couple in San Francisco, Jenni Chang and Lisa Dazols had a relatively easy time living the way they wanted. But outside the bubble of the Bay Area, what was life like for people still lacking basic rights? They set off on a world tour in search of ""Supergays,"" LGBT people who were doing something extraordinary in the world. In 15 countries across Africa, Asia and South America -- from India, recently home to the world's first openly gay prince, to Argentina, the first country in Latin America to grant marriage equality -- they found the inspiring stories and the courageous, resilient and proud Supergays they had been looking for.",710,TEDWomen 2015,1432684800,23,Jenni Chang and Lisa Dazols,1447085385,"[{'id': 8, 'name': 'Informative', 'count': 180}, {'id': 10, 'name': 'Inspiring', 'count': 277}, {'id': 1, 'name': 'Beautiful', 'count': 255}, {'id': 3, 'name': 'Courageous', 'count': 199}, {'id': 21, 'name': 'Unconvincing', 'count': 29}, {'id': 25, 'name': 'OK', 'count': 42}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 22, 'name': 'Fascinating', 'count': 36}, {'id': 24, 'name': 'Persuasive', 'count': 20}, {'id': 7, 'name': 'Funny', 'count': 24}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 9, 'name': 'Ingenious', 'count': 8}, {'id': 23, 'name': 'Jaw-dropping', 'count': 8}]","['Gender equality', 'LGBT', 'film', 'global issues', 'love', 'relationships', 'social change', 'society', 'travel']",This is what LGBT life is like around the world,1609136
57,"Search engines have become our most trusted sources of information and arbiters of truth. But can we ever get an unbiased search result? Swedish author and journalist Andreas Ekström argues that such a thing is a philosophical impossibility. In this thoughtful talk, he calls on us to strengthen the bonds between technology and the humanities, and he reminds us that behind every algorithm is a set of personal beliefs that no code can ever completely eradicate.",558,TEDxOslo,1422489600,33,Andreas Ekström,1447173342,"[{'id': 3, 'name': 'Courageous', 'count': 92}, {'id': 8, 'name': 'Informative', 'count': 463}, {'id': 10, 'name': 'Inspiring', 'count': 144}, {'id': 22, 'name': 'Fascinating', 'count': 147}, {'id': 24, 'name': 'Persuasive', 'count': 187}, {'id': 23, 'name': 'Jaw-dropping', 'count': 41}, {'id': 25, 'name': 'OK', 'count': 46}, {'id': 7, 'name': 'Funny', 'count': 13}, {'id': 9, 'name': 'Ingenious', 'count': 51}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 21, 'name': 'Unconvincing', 'count': 20}, {'id': 26, 'name': 'Obnoxious', 'count': 20}, {'id': 1, 'name': 'Beautiful', 'count': 19}, {'id': 11, 'name': 'Longwinded', 'count': 13}]","['Google', 'Internet', 'TEDx', 'algorithm', 'communication', 'computers', 'decision-making', 'society', 'software', 'technology', 'web']",The moral bias behind your search results,1396735
303,"How do we respect someone's religious beliefs, while also holding religion accountable for the damage those beliefs may cause? Chelsea Shields has a bold answer to this question. She was raised in the orthodox Mormon tradition, and she spent the early part of her life watching women be excluded from positions of importance within the LDS Church. Now, this anthropologist, activist and TED Fellow is working to reform her church's institutionalized gender inequality. ""Religions can liberate or subjugate, they can empower or exploit, they can comfort or destroy,"" she says. ""What is taught on the Sabbath leaks into our politics, our health policy, violence around the world.""",756,TED Fellows Retreat 2015,1440547200,22,Chelsea Shields,1447344790,"[{'id': 11, 'name': 'Longwinded', 'count': 42}, {'id': 21, 'name': 'Unconvincing', 'count': 134}, {'id': 26, 'name': 'Obnoxious', 'count': 60}, {'id': 1, 'name': 'Beautiful', 'count': 116}, {'id': 3, 'name': 'Courageous', 'count': 228}, {'id': 10, 'name': 'Inspiring', 'count': 232}, {'id': 23, 'name': 'Jaw-dropping', 'count': 22}, {'id': 8, 'name': 'Informative', 'count': 141}, {'id': 22, 'name': 'Fascinating', 'count': 50}, {'id': 24, 'name': 'Persuasive', 'count': 101}, {'id': 25, 'name': 'OK', 'count': 50}, {'id': 2, 'name': 'Confusing', 'count': 43}, {'id': 7, 'name': 'Funny', 'count': 7}, {'id': 9, 'name': 'Ingenious', 'count': 21}]","['God', 'TED Fellows', 'activism', 'community', 'faith', 'feminism', 'identity', 'inequality', 'personal growth', 'religion', 'society', 'women']",How I'm working for change inside my church,1452861
46,"In April 2003, just as American troops began rolling into Baghdad, a shell smashed into the building author and war correspondent Jean-Paul Mari was reporting from. There he had a face-to-face encounter with death, beginning his acquaintance with a phantom that has haunted those who have risked their lives on battlefields since ancient times. ""What is this thing that can kill you without leaving any visible scars?"" Mari asks. We know it as post-traumatic stress disorder -- or, as Mari describes it, an experience with the void of death. In this probing talk, he searches for answers to questions about mortality and psychosis and in the aftermath of horror and trauma.",930,TEDxCannes,1427500800,20,Jean-Paul Mari,1447390800,"[{'id': 3, 'name': 'Courageous', 'count': 164}, {'id': 10, 'name': 'Inspiring', 'count': 135}, {'id': 22, 'name': 'Fascinating', 'count': 86}, {'id': 24, 'name': 'Persuasive', 'count': 49}, {'id': 8, 'name': 'Informative', 'count': 114}, {'id': 23, 'name': 'Jaw-dropping', 'count': 25}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 11, 'name': 'Longwinded', 'count': 20}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 25, 'name': 'OK', 'count': 17}, {'id': 1, 'name': 'Beautiful', 'count': 30}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 9, 'name': 'Ingenious', 'count': 3}]","['PTSD', 'TEDx', 'death', 'global issues', 'iraq', 'military', 'mind', 'pain', 'psychology', 'violence', 'war']",The chilling aftershock of a brush with death,762041
75,"Josh Luber is a ""sneakerhead,"" a collector of rare or limited sneakers. With their insatiable appetite for exclusive sneakers, these tastemakers drive marketing and create hype for the brands they love, specifically Nike, which absolutely dominates the multi-billion dollar secondary market for sneakers. Luber's company, Campless, collects data about this market and analyzes it for collectors and investors. In this talk, he takes us on a journey into this complicated, unregulated market and imagines how it could be a model for a stock market for commerce.",711,TED@IBM,1444867200,20,Josh Luber,1447692443,"[{'id': 7, 'name': 'Funny', 'count': 221}, {'id': 8, 'name': 'Informative', 'count': 394}, {'id': 22, 'name': 'Fascinating', 'count': 319}, {'id': 9, 'name': 'Ingenious', 'count': 96}, {'id': 1, 'name': 'Beautiful', 'count': 21}, {'id': 21, 'name': 'Unconvincing', 'count': 31}, {'id': 26, 'name': 'Obnoxious', 'count': 31}, {'id': 23, 'name': 'Jaw-dropping', 'count': 62}, {'id': 25, 'name': 'OK', 'count': 45}, {'id': 24, 'name': 'Persuasive', 'count': 50}, {'id': 10, 'name': 'Inspiring', 'count': 54}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 15}, {'id': 3, 'name': 'Courageous', 'count': 13}]","['Brand', 'advertising', 'data', 'economics', 'fashion', 'investment', 'marketing', 'shopping']",Why sneakers are a great investment,1799799
49,"What if you could experience a story with your entire body, not just with your mind? Nonny de la Peña is working on a new form of journalism that combines traditional reporting with emerging virtual reality technology to put the audience inside the story. The result is an evocative experience that de la Peña hopes will help people understand the news in a brand new way.",567,TEDWomen 2015,1432684800,28,Nonny de la Peña,1447777202,"[{'id': 8, 'name': 'Informative', 'count': 169}, {'id': 9, 'name': 'Ingenious', 'count': 58}, {'id': 23, 'name': 'Jaw-dropping', 'count': 30}, {'id': 22, 'name': 'Fascinating', 'count': 81}, {'id': 24, 'name': 'Persuasive', 'count': 60}, {'id': 21, 'name': 'Unconvincing', 'count': 38}, {'id': 3, 'name': 'Courageous', 'count': 28}, {'id': 10, 'name': 'Inspiring', 'count': 83}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 25, 'name': 'OK', 'count': 48}, {'id': 1, 'name': 'Beautiful', 'count': 27}, {'id': 11, 'name': 'Longwinded', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 7, 'name': 'Funny', 'count': 3}]","['future', 'innovation', 'invention', 'journalism', 'media', 'news', 'storytelling', 'virtual reality', 'visualizations']",The future of news? Virtual reality,1202223
65,"For the people of Kiribati, climate change isn't something to be debated, denied or legislated against -- it's an everyday reality. The low-lying Pacific island nation may soon be underwater, thanks to rising sea levels. In a personal conversation with TED Curator Chris Anderson, Kiribati President Anote Tong discusses his country's present climate catastrophe and its imperiled future. ""In order to deal with climate change, there's got to be sacrifice. There's got to be commitment,"" he says. ""We've got to tell people that the world has changed.""",1275,Mission Blue II,1444435200,22,Anote Tong,1447861608,"[{'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 3, 'name': 'Courageous', 'count': 59}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 24, 'name': 'Persuasive', 'count': 75}, {'id': 8, 'name': 'Informative', 'count': 115}, {'id': 10, 'name': 'Inspiring', 'count': 65}, {'id': 23, 'name': 'Jaw-dropping', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 25, 'name': 'OK', 'count': 32}, {'id': 1, 'name': 'Beautiful', 'count': 14}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 22, 'name': 'Fascinating', 'count': 24}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 9, 'name': 'Ingenious', 'count': 3}]","['big problems', 'climate change', 'environment', 'fish', 'future', 'global issues', 'humanity', 'mission blue', 'natural disaster', 'oceans', 'policy', 'pollution', 'science', 'social change']",My country will be underwater soon -- unless we work together,1054718
149,"What's going on inside the brains of animals? Can we know what, or if, they're thinking and feeling? Carl Safina thinks we can. Using discoveries and anecdotes that span ecology, biology and behavioral science, he weaves together stories of whales, wolves, elephants and albatrosses to argue that just as we think, feel, use tools and express emotions, so too do the other creatures – and minds – that share the Earth with us.",1166,Mission Blue II,1444435200,33,Carl Safina,1447947279,"[{'id': 1, 'name': 'Beautiful', 'count': 889}, {'id': 8, 'name': 'Informative', 'count': 596}, {'id': 24, 'name': 'Persuasive', 'count': 515}, {'id': 7, 'name': 'Funny', 'count': 43}, {'id': 22, 'name': 'Fascinating', 'count': 537}, {'id': 26, 'name': 'Obnoxious', 'count': 18}, {'id': 10, 'name': 'Inspiring', 'count': 744}, {'id': 9, 'name': 'Ingenious', 'count': 36}, {'id': 3, 'name': 'Courageous', 'count': 110}, {'id': 21, 'name': 'Unconvincing', 'count': 26}, {'id': 23, 'name': 'Jaw-dropping', 'count': 95}, {'id': 25, 'name': 'OK', 'count': 56}, {'id': 11, 'name': 'Longwinded', 'count': 23}, {'id': 2, 'name': 'Confusing', 'count': 24}]","['animals', 'biodiversity', 'biology', 'birds', 'brain', 'cognitive science', 'consciousness', 'conservation', 'empathy', 'environment', 'evolution', 'fish', 'life', 'love', 'mental health', 'mind', 'mission blue', 'monkeys', 'neuroscience', 'oceans', 'science']",What are animals thinking and feeling?,1976994
81,"Written language, the hallmark of human civilization, didn't just suddenly appear one day. Thousands of years before the first fully developed writing systems, our ancestors scrawled geometric signs across the walls of the caves they sheltered in. Paleoanthropologist, rock art researcher and TED Senior Fellow Genevieve von Petzinger has studied and codified these ancient markings in caves across Europe. The uniformity of her findings suggest that graphic communication, and the ability to preserve and transmit messages beyond a single moment in time, may be much older than we think.",725,TED Fellows Retreat 2015,1440547200,31,Genevieve von Petzinger,1448037106,"[{'id': 1, 'name': 'Beautiful', 'count': 189}, {'id': 11, 'name': 'Longwinded', 'count': 63}, {'id': 25, 'name': 'OK', 'count': 158}, {'id': 8, 'name': 'Informative', 'count': 461}, {'id': 22, 'name': 'Fascinating', 'count': 435}, {'id': 24, 'name': 'Persuasive', 'count': 66}, {'id': 9, 'name': 'Ingenious', 'count': 50}, {'id': 10, 'name': 'Inspiring', 'count': 111}, {'id': 2, 'name': 'Confusing', 'count': 28}, {'id': 21, 'name': 'Unconvincing', 'count': 28}, {'id': 26, 'name': 'Obnoxious', 'count': 17}, {'id': 23, 'name': 'Jaw-dropping', 'count': 22}, {'id': 3, 'name': 'Courageous', 'count': 13}, {'id': 7, 'name': 'Funny', 'count': 11}]","['Europe', 'TED Fellows', 'ancient world', 'anthropology', 'art', 'communication', 'history', 'humanity', 'invention', 'language', 'science', 'science and art', 'visualizations', 'writing']",Why are these 32 symbols found in ancient caves all over Europe?,3436514
63,"Ann Morgan considered herself well read -- until she discovered the ""massive blindspot"" on her bookshelf. Amid a multitude of English and American authors, there were very few books from beyond the English-speaking world. So she set an ambitious goal: to read one book from every country in the world over the course of a year. Now she's urging other Anglophiles to read translated works so that publishers will work harder to bring foreign literary gems back to their shores. Explore interactive maps of her reading journey here: go.ted.com/readtheworld",723,TEDGlobal>London,1443484800,39,Ann Morgan,1448295743,"[{'id': 8, 'name': 'Informative', 'count': 212}, {'id': 10, 'name': 'Inspiring', 'count': 548}, {'id': 24, 'name': 'Persuasive', 'count': 122}, {'id': 1, 'name': 'Beautiful', 'count': 178}, {'id': 22, 'name': 'Fascinating', 'count': 234}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 16}, {'id': 25, 'name': 'OK', 'count': 71}, {'id': 3, 'name': 'Courageous', 'count': 37}, {'id': 9, 'name': 'Ingenious', 'count': 66}, {'id': 11, 'name': 'Longwinded', 'count': 18}, {'id': 7, 'name': 'Funny', 'count': 26}, {'id': 23, 'name': 'Jaw-dropping', 'count': 12}]","['books', 'goal-setting', 'library', 'literature', 'personal growth', 'writing']",My year reading a book from every country in the world,1446267
160,"Given the choice between a job candidate with a perfect resume and one who has fought through difficulty, human resources executive Regina Hartley always gives the ""Scrapper"" a chance. As someone who grew up with adversity, Hartley knows that those who flourish in the darkest of spaces are empowered with the grit to persist in an ever-changing workplace. ""Choose the underestimated contender, whose secret weapons are passion and purpose,"" she says. ""Hire the Scrapper.""",631,TED@UPS,1441152000,35,Regina Hartley,1448381983,"[{'id': 10, 'name': 'Inspiring', 'count': 2036}, {'id': 24, 'name': 'Persuasive', 'count': 634}, {'id': 7, 'name': 'Funny', 'count': 240}, {'id': 25, 'name': 'OK', 'count': 135}, {'id': 8, 'name': 'Informative', 'count': 598}, {'id': 9, 'name': 'Ingenious', 'count': 96}, {'id': 22, 'name': 'Fascinating', 'count': 297}, {'id': 3, 'name': 'Courageous', 'count': 262}, {'id': 1, 'name': 'Beautiful', 'count': 168}, {'id': 23, 'name': 'Jaw-dropping', 'count': 35}, {'id': 26, 'name': 'Obnoxious', 'count': 15}, {'id': 11, 'name': 'Longwinded', 'count': 19}, {'id': 21, 'name': 'Unconvincing', 'count': 49}, {'id': 2, 'name': 'Confusing', 'count': 21}]","['business', 'decision-making', 'entrepreneur', 'failure', 'goal-setting', 'leadership', 'mental health', 'personal growth', 'productivity', 'success', 'women in business', 'work']",Why the best hire might not have the perfect resume,3185521
37,"Marina Abramović's art pushes the boundary between audience and artist in pursuit of heightened consciousness and personal change. In her groundbreaking 2010 work, ""The Artist Is Present,"" she simply sat in a chair facing her audience, for eight hours a day ... with powerfully moving results. Her boldest work may still be yet to come -- it's taking the form of a sprawling art institute devoted to experimentation and simple acts done with mindful attention. ""Nothing happens if you always do things the same way,"" she says. ""My method is to do things I'm afraid of, the things I don't know, to go to territory that nobody's ever been.""",951,TED2015,1426464000,33,Marina Abramović,1448903863,"[{'id': 1, 'name': 'Beautiful', 'count': 316}, {'id': 3, 'name': 'Courageous', 'count': 149}, {'id': 10, 'name': 'Inspiring', 'count': 358}, {'id': 22, 'name': 'Fascinating', 'count': 185}, {'id': 11, 'name': 'Longwinded', 'count': 10}, {'id': 25, 'name': 'OK', 'count': 30}, {'id': 26, 'name': 'Obnoxious', 'count': 15}, {'id': 24, 'name': 'Persuasive', 'count': 23}, {'id': 2, 'name': 'Confusing', 'count': 27}, {'id': 21, 'name': 'Unconvincing', 'count': 11}, {'id': 23, 'name': 'Jaw-dropping', 'count': 34}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 8, 'name': 'Informative', 'count': 38}, {'id': 9, 'name': 'Ingenious', 'count': 38}]","['art', 'collaboration', 'communication', 'energy', 'fear', 'identity', 'performance art', 'self', 'society', 'vulnerability']","An art made of trust, vulnerability and connection",1626686
